"run_order","package","module","section","table","group","name","file","units","description","optional","key"
14,"VETransportSupply","AssignRoadMiles","Inp","Marea","Year","FwyLaneMi","marea_lane_miles.csv","MI","Lane-miles of roadways functionally classified as freeways or expressways in the urbanized portion of the metropolitan area",FALSE,"Year::Marea::FwyLaneMi"
14,"VETransportSupply","AssignRoadMiles","Inp","Marea","Year","ArtLaneMi","marea_lane_miles.csv","MI","Lane-miles of roadways functionally classified as arterials (but not freeways or expressways) in the urbanized portion of the metropolitan area",FALSE,"Year::Marea::ArtLaneMi"
14,"VETransportSupply","AssignRoadMiles","Get","Marea","Year","Marea","","ID","",FALSE,"Year::Marea::Marea"
14,"VETransportSupply","AssignRoadMiles","Get","Marea","Year","FwyLaneMi","","MI","",FALSE,"Year::Marea::FwyLaneMi"
14,"VETransportSupply","AssignRoadMiles","Get","Marea","Year","ArtLaneMi","","MI","",FALSE,"Year::Marea::ArtLaneMi"
14,"VETransportSupply","AssignRoadMiles","Get","Bzone","Year","Marea","","ID","",FALSE,"Year::Bzone::Marea"
14,"VETransportSupply","AssignRoadMiles","Get","Bzone","Year","UrbanPop","","PRSN","",FALSE,"Year::Bzone::UrbanPop"
14,"VETransportSupply","AssignRoadMiles","Set","Marea","Year","FwyLaneMiPC","","MI/PRSN","Ratio of urbanized area freeway and expressway lane-miles to urbanized area population",FALSE,"Year::Marea::FwyLaneMiPC"
15,"VEHouseholdVehicles","AssignDrivers","Inp","Region","Year","DrvPerPrsn15to19","region_hh_ave_driver_per_capita.csv","DRV/PRSN","Target ratio of drivers to persons in the 15 to 19 years old age group",TRUE,"Year::Region::DrvPerPrsn15to19"
15,"VEHouseholdVehicles","AssignDrivers","Inp","Region","Year","DrvPerPrsn20to29","region_hh_ave_driver_per_capita.csv","DRV/PRSN","Target ratio of drivers to persons in the 20 to 29 years old age group",TRUE,"Year::Region::DrvPerPrsn20to29"
15,"VEHouseholdVehicles","AssignDrivers","Inp","Region","Year","DrvPerPrsn30to54","region_hh_ave_driver_per_capita.csv","DRV/PRSN","Target ratio of drivers to persons in the 30 to 54 years old age group",TRUE,"Year::Region::DrvPerPrsn30to54"
15,"VEHouseholdVehicles","AssignDrivers","Inp","Region","Year","DrvPerPrsn55to64","region_hh_ave_driver_per_capita.csv","DRV/PRSN","Target ratio of drivers to persons in the 55 to 64 years old age group",TRUE,"Year::Region::DrvPerPrsn55to64"
15,"VEHouseholdVehicles","AssignDrivers","Inp","Region","Year","DrvPerPrsn65Plus","region_hh_ave_driver_per_capita.csv","DRV/PRSN","Target ratio of drivers to persons in the 65 or older age group",TRUE,"Year::Region::DrvPerPrsn65Plus"
15,"VEHouseholdVehicles","AssignDrivers","Get","Region","Year","DrvPerPrsn15to19","","DRV/PRSN","",TRUE,"Year::Region::DrvPerPrsn15to19"
15,"VEHouseholdVehicles","AssignDrivers","Get","Region","Year","DrvPerPrsn20to29","","DRV/PRSN","",TRUE,"Year::Region::DrvPerPrsn20to29"
15,"VEHouseholdVehicles","AssignDrivers","Get","Region","Year","DrvPerPrsn30to54","","DRV/PRSN","",TRUE,"Year::Region::DrvPerPrsn30to54"
15,"VEHouseholdVehicles","AssignDrivers","Get","Region","Year","DrvPerPrsn55to64","","DRV/PRSN","",TRUE,"Year::Region::DrvPerPrsn55to64"
15,"VEHouseholdVehicles","AssignDrivers","Get","Region","Year","DrvPerPrsn65Plus","","DRV/PRSN","",TRUE,"Year::Region::DrvPerPrsn65Plus"
15,"VEHouseholdVehicles","AssignDrivers","Get","Marea","Year","Marea","","ID","",FALSE,"Year::Marea::Marea"
15,"VEHouseholdVehicles","AssignDrivers","Get","Marea","Year","TranRevMiPC","","MI/PRSN/YR","",FALSE,"Year::Marea::TranRevMiPC"
15,"VEHouseholdVehicles","AssignDrivers","Get","Bzone","Year","Bzone","","ID","",FALSE,"Year::Bzone::Bzone"
15,"VEHouseholdVehicles","AssignDrivers","Get","Bzone","Year","D1B","","PRSN/SQMI","",FALSE,"Year::Bzone::D1B"
15,"VEHouseholdVehicles","AssignDrivers","Get","Household","Year","Marea","","ID","",FALSE,"Year::Household::Marea"
15,"VEHouseholdVehicles","AssignDrivers","Get","Household","Year","Bzone","","ID","",FALSE,"Year::Household::Bzone"
15,"VEHouseholdVehicles","AssignDrivers","Get","Household","Year","HhId","","ID","",FALSE,"Year::Household::HhId"
15,"VEHouseholdVehicles","AssignDrivers","Get","Household","Year","Age15to19","","PRSN","",FALSE,"Year::Household::Age15to19"
15,"VEHouseholdVehicles","AssignDrivers","Get","Household","Year","Age20to29","","PRSN","",FALSE,"Year::Household::Age20to29"
15,"VEHouseholdVehicles","AssignDrivers","Get","Household","Year","Age30to54","","PRSN","",FALSE,"Year::Household::Age30to54"
15,"VEHouseholdVehicles","AssignDrivers","Get","Household","Year","Age55to64","","PRSN","",FALSE,"Year::Household::Age55to64"
15,"VEHouseholdVehicles","AssignDrivers","Get","Household","Year","Age65Plus","","PRSN","",FALSE,"Year::Household::Age65Plus"
15,"VEHouseholdVehicles","AssignDrivers","Get","Household","Year","Wkr15to19","","PRSN","",FALSE,"Year::Household::Wkr15to19"
15,"VEHouseholdVehicles","AssignDrivers","Get","Household","Year","Wkr20to29","","PRSN","",FALSE,"Year::Household::Wkr20to29"
15,"VEHouseholdVehicles","AssignDrivers","Get","Household","Year","Wkr30to54","","PRSN","",FALSE,"Year::Household::Wkr30to54"
15,"VEHouseholdVehicles","AssignDrivers","Get","Household","Year","Wkr55to64","","PRSN","",FALSE,"Year::Household::Wkr55to64"
15,"VEHouseholdVehicles","AssignDrivers","Get","Household","Year","Wkr65Plus","","PRSN","",FALSE,"Year::Household::Wkr65Plus"
15,"VEHouseholdVehicles","AssignDrivers","Get","Household","Year","Income","","USD.2001","",FALSE,"Year::Household::Income"
15,"VEHouseholdVehicles","AssignDrivers","Get","Household","Year","HhSize","","PRSN","",FALSE,"Year::Household::HhSize"
15,"VEHouseholdVehicles","AssignDrivers","Get","Household","Year","HouseType","","category","",FALSE,"Year::Household::HouseType"
15,"VEHouseholdVehicles","AssignDrivers","Get","Household","Year","IsUrbanMixNbrhd","","binary","",FALSE,"Year::Household::IsUrbanMixNbrhd"
15,"VEHouseholdVehicles","AssignDrivers","Get","Household","Year","LocType","","category","",FALSE,"Year::Household::LocType"
15,"VEHouseholdVehicles","AssignDrivers","Set","Household","Year","Drv15to19","","PRSN","Number of drivers 15 to 19 years old",FALSE,"Year::Household::Drv15to19"
15,"VEHouseholdVehicles","AssignDrivers","Set","Household","Year","Drv20to29","","PRSN","Number of drivers 20 to 29 years old",FALSE,"Year::Household::Drv20to29"
15,"VEHouseholdVehicles","AssignDrivers","Set","Household","Year","Drv30to54","","PRSN","Number of drivers 30 to 54 years old",FALSE,"Year::Household::Drv30to54"
15,"VEHouseholdVehicles","AssignDrivers","Set","Household","Year","Drv55to64","","PRSN","Number of drivers 55 to 64 years old",FALSE,"Year::Household::Drv55to64"
15,"VEHouseholdVehicles","AssignDrivers","Set","Household","Year","Drv65Plus","","PRSN","Number of drivers 65 or older",FALSE,"Year::Household::Drv65Plus"
15,"VEHouseholdVehicles","AssignDrivers","Set","Household","Year","Drivers","","PRSN","Number of drivers in household",FALSE,"Year::Household::Drivers"
15,"VEHouseholdVehicles","AssignDrivers","Set","Household","Year","DrvAgePersons","","PRSN","Number of people 15 year old or older in the household",FALSE,"Year::Household::DrvAgePersons"
16,"VEHouseholdVehicles","AssignVehicleOwnership","Inp","Azone","Year","AveVehPerDriver","azone_hh_ave_veh_per_driver.csv","VEH/DRV","Average number of household vehicles per licensed driver by Azone",TRUE,"Year::Azone::AveVehPerDriver"
16,"VEHouseholdVehicles","AssignVehicleOwnership","Get","Marea","Year","Marea","","ID","",FALSE,"Year::Marea::Marea"
16,"VEHouseholdVehicles","AssignVehicleOwnership","Get","Marea","Year","TranRevMiPC","","MI/PRSN/YR","",FALSE,"Year::Marea::TranRevMiPC"
16,"VEHouseholdVehicles","AssignVehicleOwnership","Get","Bzone","Year","Marea","","ID","",FALSE,"Year::Bzone::Marea"
16,"VEHouseholdVehicles","AssignVehicleOwnership","Get","Bzone","Year","Bzone","","ID","",FALSE,"Year::Bzone::Bzone"
16,"VEHouseholdVehicles","AssignVehicleOwnership","Get","Bzone","Year","D1B","","PRSN/SQMI","",FALSE,"Year::Bzone::D1B"
16,"VEHouseholdVehicles","AssignVehicleOwnership","Get","Household","Year","Bzone","","ID","",FALSE,"Year::Household::Bzone"
16,"VEHouseholdVehicles","AssignVehicleOwnership","Get","Household","Year","Azone","","ID","",FALSE,"Year::Household::Azone"
16,"VEHouseholdVehicles","AssignVehicleOwnership","Get","Household","Year","Workers","","PRSN","",FALSE,"Year::Household::Workers"
16,"VEHouseholdVehicles","AssignVehicleOwnership","Get","Household","Year","Drivers","","PRSN","",FALSE,"Year::Household::Drivers"
16,"VEHouseholdVehicles","AssignVehicleOwnership","Get","Household","Year","Income","","USD.2001","",FALSE,"Year::Household::Income"
16,"VEHouseholdVehicles","AssignVehicleOwnership","Get","Household","Year","HouseType","","category","",FALSE,"Year::Household::HouseType"
16,"VEHouseholdVehicles","AssignVehicleOwnership","Get","Household","Year","HhSize","","PRSN","",FALSE,"Year::Household::HhSize"
16,"VEHouseholdVehicles","AssignVehicleOwnership","Get","Household","Year","Age65Plus","","PRSN","",FALSE,"Year::Household::Age65Plus"
16,"VEHouseholdVehicles","AssignVehicleOwnership","Get","Household","Year","IsUrbanMixNbrhd","","binary","",FALSE,"Year::Household::IsUrbanMixNbrhd"
16,"VEHouseholdVehicles","AssignVehicleOwnership","Get","Household","Year","LocType","","category","",FALSE,"Year::Household::LocType"
16,"VEHouseholdVehicles","AssignVehicleOwnership","Get","Azone","Year","Azone","","ID","",FALSE,"Year::Azone::Azone"
16,"VEHouseholdVehicles","AssignVehicleOwnership","Get","Azone","Year","AveVehPerDriver","","VEH/DRV","",TRUE,"Year::Azone::AveVehPerDriver"
16,"VEHouseholdVehicles","AssignVehicleOwnership","Set","Household","Year","Vehicles","","VEH","Number of automobiles and light trucks owned or leased by the household including high level car service vehicles available to driving-age persons",FALSE,"Year::Household::Vehicles"
17,"VEHouseholdVehicles","AssignVehicleType","Inp","Azone","Year","LtTrkProp","azone_hh_lttrk_prop.csv","proportion","Proportion of household vehicles that are light trucks (pickup, SUV, van)",FALSE,"Year::Azone::LtTrkProp"
17,"VEHouseholdVehicles","AssignVehicleType","Get","Azone","Year","Azone","","ID","",FALSE,"Year::Azone::Azone"
17,"VEHouseholdVehicles","AssignVehicleType","Get","Azone","Year","LtTrkProp","","proportion","",FALSE,"Year::Azone::LtTrkProp"
17,"VEHouseholdVehicles","AssignVehicleType","Get","Bzone","Year","D1B","","PRSN/SQMI","",FALSE,"Year::Bzone::D1B"
17,"VEHouseholdVehicles","AssignVehicleType","Get","Bzone","Year","Bzone","","ID","",FALSE,"Year::Bzone::Bzone"
17,"VEHouseholdVehicles","AssignVehicleType","Get","Bzone","Year","Azone","","ID","",FALSE,"Year::Bzone::Azone"
17,"VEHouseholdVehicles","AssignVehicleType","Get","Household","Year","HhId","","ID","",FALSE,"Year::Household::HhId"
17,"VEHouseholdVehicles","AssignVehicleType","Get","Household","Year","Bzone","","ID","",FALSE,"Year::Household::Bzone"
17,"VEHouseholdVehicles","AssignVehicleType","Get","Household","Year","Azone","","ID","",FALSE,"Year::Household::Azone"
17,"VEHouseholdVehicles","AssignVehicleType","Get","Household","Year","HhSize","","PRSN","",FALSE,"Year::Household::HhSize"
17,"VEHouseholdVehicles","AssignVehicleType","Get","Household","Year","Age0to14","","PRSN","",FALSE,"Year::Household::Age0to14"
17,"VEHouseholdVehicles","AssignVehicleType","Get","Household","Year","Age15to19","","PRSN","",FALSE,"Year::Household::Age15to19"
17,"VEHouseholdVehicles","AssignVehicleType","Get","Household","Year","Income","","USD.2001","",FALSE,"Year::Household::Income"
17,"VEHouseholdVehicles","AssignVehicleType","Get","Household","Year","HouseType","","category","",FALSE,"Year::Household::HouseType"
17,"VEHouseholdVehicles","AssignVehicleType","Get","Household","Year","IsUrbanMixNbrhd","","binary","",FALSE,"Year::Household::IsUrbanMixNbrhd"
17,"VEHouseholdVehicles","AssignVehicleType","Get","Household","Year","Vehicles","","VEH","",FALSE,"Year::Household::Vehicles"
17,"VEHouseholdVehicles","AssignVehicleType","Get","Household","Year","Drivers","","PRSN","",FALSE,"Year::Household::Drivers"
17,"VEHouseholdVehicles","AssignVehicleType","Set","Household","Year","NumLtTrk","","VEH","Number of light trucks (pickup, sport-utility vehicle, and van) owned or leased by household",FALSE,"Year::Household::NumLtTrk"
17,"VEHouseholdVehicles","AssignVehicleType","Set","Household","Year","NumAuto","","VEH","Number of automobiles (i.e. 4-tire passenger vehicles that are not light trucks) owned or leased by household",FALSE,"Year::Household::NumAuto"
18,"VEHouseholdVehicles","CreateVehicleTable","Inp","Azone","Year","HighCarSvcCost","azone_carsvc_characteristics.csv","USD","Average cost in dollars per mile for travel by high service level car service exclusive of the cost of fuel, road use taxes, and carbon taxes (and any other social costs charged to vehicle use).",FALSE,"Year::Azone::HighCarSvcCost"
18,"VEHouseholdVehicles","CreateVehicleTable","Inp","Azone","Year","LowCarSvcCost","azone_carsvc_characteristics.csv","USD","Average cost in dollars per mile for travel by low service level car service exclusive of the cost of fuel, road use taxes, and carbon taxes (and any other social costs charged to vehicle use).",FALSE,"Year::Azone::LowCarSvcCost"
18,"VEHouseholdVehicles","CreateVehicleTable","Inp","Azone","Year","AveCarSvcVehicleAge","azone_carsvc_characteristics.csv","YR","Average age of car service vehicles in years",FALSE,"Year::Azone::AveCarSvcVehicleAge"
18,"VEHouseholdVehicles","CreateVehicleTable","Inp","Azone","Year","LtTrkCarSvcSubProp","azone_carsvc_characteristics.csv","proportion","The proportion of light-truck owners who would substitute a less-costly car service option for owning their light truck",FALSE,"Year::Azone::LtTrkCarSvcSubProp"
18,"VEHouseholdVehicles","CreateVehicleTable","Inp","Azone","Year","AutoCarSvcSubProp","azone_carsvc_characteristics.csv","proportion","Th proportion of automobile owners who would substitute a less-costly car service option for owning their automobile",FALSE,"Year::Azone::AutoCarSvcSubProp"
18,"VEHouseholdVehicles","CreateVehicleTable","Get","Household","Year","HhId","","ID","",FALSE,"Year::Household::HhId"
18,"VEHouseholdVehicles","CreateVehicleTable","Get","Household","Year","Azone","","ID","",FALSE,"Year::Household::Azone"
18,"VEHouseholdVehicles","CreateVehicleTable","Get","Household","Year","Marea","","ID","",FALSE,"Year::Household::Marea"
18,"VEHouseholdVehicles","CreateVehicleTable","Get","Household","Year","NumLtTrk","","VEH","",FALSE,"Year::Household::NumLtTrk"
18,"VEHouseholdVehicles","CreateVehicleTable","Get","Household","Year","NumAuto","","VEH","",FALSE,"Year::Household::NumAuto"
18,"VEHouseholdVehicles","CreateVehicleTable","Get","Household","Year","Vehicles","","VEH","",FALSE,"Year::Household::Vehicles"
18,"VEHouseholdVehicles","CreateVehicleTable","Get","Household","Year","DrvAgePersons","","PRSN","",FALSE,"Year::Household::DrvAgePersons"
18,"VEHouseholdVehicles","CreateVehicleTable","Get","Household","Year","CarSvcLevel","","category","",FALSE,"Year::Household::CarSvcLevel"
18,"VEHouseholdVehicles","CreateVehicleTable","Set","Vehicle","Year","HhId","","ID","Unique household ID",FALSE,"Year::Vehicle::HhId"
18,"VEHouseholdVehicles","CreateVehicleTable","Set","Vehicle","Year","VehId","","ID","Unique vehicle ID",FALSE,"Year::Vehicle::VehId"
18,"VEHouseholdVehicles","CreateVehicleTable","Set","Vehicle","Year","Azone","","ID","Azone ID",FALSE,"Year::Vehicle::Azone"
18,"VEHouseholdVehicles","CreateVehicleTable","Set","Vehicle","Year","Marea","","ID","Marea ID",FALSE,"Year::Vehicle::Marea"
18,"VEHouseholdVehicles","CreateVehicleTable","Set","Vehicle","Year","VehicleAccess","","category","Identifier whether vehicle is owned by household (Own), if vehicle is low level car service (LowCarSvc), or if vehicle is high level car service (HighCarSvc)",FALSE,"Year::Vehicle::VehicleAccess"
18,"VEHouseholdVehicles","CreateVehicleTable","Set","Vehicle","Year","Type","","category","Vehicle body type: Auto = automobile, LtTrk = light trucks (i.e. pickup, SUV, Van)",FALSE,"Year::Vehicle::Type"
19,"VEHouseholdVehicles","AssignVehicleAge","Inp","Azone","Year","AutoMeanAge","azone_hh_veh_mean_age.csv","YR","Mean age of automobiles owned or leased by households.",FALSE,"Year::Azone::AutoMeanAge"
19,"VEHouseholdVehicles","AssignVehicleAge","Inp","Azone","Year","LtTrkMeanAge","azone_hh_veh_mean_age.csv","YR","Mean age of light trucks owned or leased by households.",FALSE,"Year::Azone::LtTrkMeanAge"
19,"VEHouseholdVehicles","AssignVehicleAge","Get","Azone","Year","Azone","","ID","",FALSE,"Year::Azone::Azone"
19,"VEHouseholdVehicles","AssignVehicleAge","Get","Azone","Year","AutoMeanAge","","YR","",FALSE,"Year::Azone::AutoMeanAge"
19,"VEHouseholdVehicles","AssignVehicleAge","Get","Azone","Year","LtTrkMeanAge","","YR","",FALSE,"Year::Azone::LtTrkMeanAge"
19,"VEHouseholdVehicles","AssignVehicleAge","Get","Household","Year","Azone","","ID","",FALSE,"Year::Household::Azone"
19,"VEHouseholdVehicles","AssignVehicleAge","Get","Household","Year","HhId","","ID","",FALSE,"Year::Household::HhId"
19,"VEHouseholdVehicles","AssignVehicleAge","Get","Household","Year","Income","","USD.2001","",FALSE,"Year::Household::Income"
19,"VEHouseholdVehicles","AssignVehicleAge","Get","Vehicle","Year","Azone","","ID","",FALSE,"Year::Vehicle::Azone"
19,"VEHouseholdVehicles","AssignVehicleAge","Get","Vehicle","Year","HhId","","ID","",FALSE,"Year::Vehicle::HhId"
19,"VEHouseholdVehicles","AssignVehicleAge","Get","Vehicle","Year","VehId","","ID","",FALSE,"Year::Vehicle::VehId"
19,"VEHouseholdVehicles","AssignVehicleAge","Get","Vehicle","Year","VehicleAccess","","category","",FALSE,"Year::Vehicle::VehicleAccess"
19,"VEHouseholdVehicles","AssignVehicleAge","Get","Vehicle","Year","Type","","category","",FALSE,"Year::Vehicle::Type"
19,"VEHouseholdVehicles","AssignVehicleAge","Get","Azone","Year","AveCarSvcVehicleAge","","YR","",FALSE,"Year::Azone::AveCarSvcVehicleAge"
19,"VEHouseholdVehicles","AssignVehicleAge","Set","Vehicle","Year","Age","","YR","Vehicle age in years",FALSE,"Year::Vehicle::Age"
20,"VEHouseholdVehicles","CalculateVehicleOwnCost","Inp","Azone","Year","VehOwnFlatRateFee","azone_hh_veh_own_taxes.csv","USD","Annual flat rate tax per vehicle in dollars",FALSE,"Year::Azone::VehOwnFlatRateFee"
20,"VEHouseholdVehicles","CalculateVehicleOwnCost","Inp","Azone","Year","VehOwnAdValoremTax","azone_hh_veh_own_taxes.csv","proportion","Annual proportion of vehicle value paid in taxes",FALSE,"Year::Azone::VehOwnAdValoremTax"
20,"VEHouseholdVehicles","CalculateVehicleOwnCost","Inp","Azone","Year","PaydHhProp","azone_payd_insurance_prop.csv","proportion","Proportion of households in the Azone who have pay-as-you-drive insurance for their vehicles",FALSE,"Year::Azone::PaydHhProp"
20,"VEHouseholdVehicles","CalculateVehicleOwnCost","Get","Azone","Year","Azone","","ID","",FALSE,"Year::Azone::Azone"
20,"VEHouseholdVehicles","CalculateVehicleOwnCost","Get","Azone","Year","VehOwnFlatRateFee","","USD.2017","",FALSE,"Year::Azone::VehOwnFlatRateFee"
20,"VEHouseholdVehicles","CalculateVehicleOwnCost","Get","Azone","Year","VehOwnAdValoremTax","","proportion","",FALSE,"Year::Azone::VehOwnAdValoremTax"
20,"VEHouseholdVehicles","CalculateVehicleOwnCost","Get","Azone","Year","PaydHhProp","","proportion","",FALSE,"Year::Azone::PaydHhProp"
20,"VEHouseholdVehicles","CalculateVehicleOwnCost","Get","Household","Year","Azone","","ID","",FALSE,"Year::Household::Azone"
20,"VEHouseholdVehicles","CalculateVehicleOwnCost","Get","Household","Year","HhId","","ID","",FALSE,"Year::Household::HhId"
20,"VEHouseholdVehicles","CalculateVehicleOwnCost","Get","Household","Year","Vehicles","","VEH","",FALSE,"Year::Household::Vehicles"
20,"VEHouseholdVehicles","CalculateVehicleOwnCost","Get","Vehicle","Year","HhId","","ID","",FALSE,"Year::Vehicle::HhId"
20,"VEHouseholdVehicles","CalculateVehicleOwnCost","Get","Vehicle","Year","Azone","","ID","",FALSE,"Year::Vehicle::Azone"
20,"VEHouseholdVehicles","CalculateVehicleOwnCost","Get","Vehicle","Year","VehId","","ID","",FALSE,"Year::Vehicle::VehId"
20,"VEHouseholdVehicles","CalculateVehicleOwnCost","Get","Vehicle","Year","VehicleAccess","","category","",FALSE,"Year::Vehicle::VehicleAccess"
20,"VEHouseholdVehicles","CalculateVehicleOwnCost","Get","Vehicle","Year","Type","","category","",FALSE,"Year::Vehicle::Type"
20,"VEHouseholdVehicles","CalculateVehicleOwnCost","Get","Vehicle","Year","Age","","YR","",FALSE,"Year::Vehicle::Age"
20,"VEHouseholdVehicles","CalculateVehicleOwnCost","Get","Household","Year","FreeParkingSpaces","","parking spaces","",FALSE,"Year::Household::FreeParkingSpaces"
20,"VEHouseholdVehicles","CalculateVehicleOwnCost","Get","Household","Year","ParkingUnitCost","","USD.2017","",FALSE,"Year::Household::ParkingUnitCost"
20,"VEHouseholdVehicles","CalculateVehicleOwnCost","Get","Household","Year","Drivers","","PRSN","",FALSE,"Year::Household::Drivers"
20,"VEHouseholdVehicles","CalculateVehicleOwnCost","Get","Household","Year","Drv15to19","","PRSN","",FALSE,"Year::Household::Drv15to19"
20,"VEHouseholdVehicles","CalculateVehicleOwnCost","Get","Household","Year","Drv20to29","","PRSN","",FALSE,"Year::Household::Drv20to29"
20,"VEHouseholdVehicles","CalculateVehicleOwnCost","Get","Household","Year","Drv30to54","","PRSN","",FALSE,"Year::Household::Drv30to54"
20,"VEHouseholdVehicles","CalculateVehicleOwnCost","Get","Household","Year","Drv55to64","","PRSN","",FALSE,"Year::Household::Drv55to64"
20,"VEHouseholdVehicles","CalculateVehicleOwnCost","Get","Household","Year","Drv65Plus","","PRSN","",FALSE,"Year::Household::Drv65Plus"
20,"VEHouseholdVehicles","CalculateVehicleOwnCost","Get","Household","Year","Income","","USD.2005","",FALSE,"Year::Household::Income"
20,"VEHouseholdVehicles","CalculateVehicleOwnCost","Get","Household","Year","LocType","","category","",FALSE,"Year::Household::LocType"
20,"VEHouseholdVehicles","CalculateVehicleOwnCost","Get","Household","Year","NumLtTrk","","VEH","",FALSE,"Year::Household::NumLtTrk"
20,"VEHouseholdVehicles","CalculateVehicleOwnCost","Get","Household","Year","NumAuto","","VEH","",FALSE,"Year::Household::NumAuto"
20,"VEHouseholdVehicles","CalculateVehicleOwnCost","Set","Vehicle","Year","OwnCost","","USD.2017","Annual cost of vehicle ownership including depreciation, financing, insurance, taxes, and residential parking in dollars",FALSE,"Year::Vehicle::OwnCost"
20,"VEHouseholdVehicles","CalculateVehicleOwnCost","Set","Vehicle","Year","OwnCostPerMile","","USD.2017","Annual cost of vehicle ownership per mile of vehicle travel (dollars per mile)",FALSE,"Year::Vehicle::OwnCostPerMile"
20,"VEHouseholdVehicles","CalculateVehicleOwnCost","Set","Vehicle","Year","InsCost","","USD.2017","Annual vehicle insurance cost in dollars",FALSE,"Year::Vehicle::InsCost"
20,"VEHouseholdVehicles","CalculateVehicleOwnCost","Set","Household","Year","HasPaydIns","","binary","Identifies whether household has pay-as-you-drive insurance for vehicles: 1 = Yes, 0 = no",FALSE,"Year::Household::HasPaydIns"
21,"VEHouseholdVehicles","AdjustVehicleOwnership","Get","Azone","Year","Azone","","ID","",FALSE,"Year::Azone::Azone"
21,"VEHouseholdVehicles","AdjustVehicleOwnership","Get","Azone","Year","HighCarSvcCost","","USD","",FALSE,"Year::Azone::HighCarSvcCost"
21,"VEHouseholdVehicles","AdjustVehicleOwnership","Get","Azone","Year","LowCarSvcCost","","USD","",FALSE,"Year::Azone::LowCarSvcCost"
21,"VEHouseholdVehicles","AdjustVehicleOwnership","Get","Azone","Year","AveCarSvcVehicleAge","","YR","",FALSE,"Year::Azone::AveCarSvcVehicleAge"
21,"VEHouseholdVehicles","AdjustVehicleOwnership","Get","Azone","Year","LtTrkCarSvcSubProp","","proportion","",FALSE,"Year::Azone::LtTrkCarSvcSubProp"
21,"VEHouseholdVehicles","AdjustVehicleOwnership","Get","Azone","Year","AutoCarSvcSubProp","","proportion","",FALSE,"Year::Azone::AutoCarSvcSubProp"
21,"VEHouseholdVehicles","AdjustVehicleOwnership","Get","Household","Year","HhId","","ID","",FALSE,"Year::Household::HhId"
21,"VEHouseholdVehicles","AdjustVehicleOwnership","Get","Household","Year","Vehicles","","VEH","",FALSE,"Year::Household::Vehicles"
21,"VEHouseholdVehicles","AdjustVehicleOwnership","Get","Household","Year","NumLtTrk","","VEH","",FALSE,"Year::Household::NumLtTrk"
21,"VEHouseholdVehicles","AdjustVehicleOwnership","Get","Household","Year","NumAuto","","VEH","",FALSE,"Year::Household::NumAuto"
21,"VEHouseholdVehicles","AdjustVehicleOwnership","Get","Household","Year","CarSvcLevel","","category","",FALSE,"Year::Household::CarSvcLevel"
21,"VEHouseholdVehicles","AdjustVehicleOwnership","Get","Vehicle","Year","Azone","","ID","",FALSE,"Year::Vehicle::Azone"
21,"VEHouseholdVehicles","AdjustVehicleOwnership","Get","Vehicle","Year","HhId","","ID","",FALSE,"Year::Vehicle::HhId"
21,"VEHouseholdVehicles","AdjustVehicleOwnership","Get","Vehicle","Year","VehId","","ID","",FALSE,"Year::Vehicle::VehId"
21,"VEHouseholdVehicles","AdjustVehicleOwnership","Get","Vehicle","Year","VehicleAccess","","category","",FALSE,"Year::Vehicle::VehicleAccess"
21,"VEHouseholdVehicles","AdjustVehicleOwnership","Get","Vehicle","Year","Type","","category","",FALSE,"Year::Vehicle::Type"
21,"VEHouseholdVehicles","AdjustVehicleOwnership","Get","Vehicle","Year","Age","","YR","",FALSE,"Year::Vehicle::Age"
21,"VEHouseholdVehicles","AdjustVehicleOwnership","Get","Vehicle","Year","OwnCost","","USD","",FALSE,"Year::Vehicle::OwnCost"
21,"VEHouseholdVehicles","AdjustVehicleOwnership","Get","Vehicle","Year","OwnCostPerMile","","USD","",FALSE,"Year::Vehicle::OwnCostPerMile"
21,"VEHouseholdVehicles","AdjustVehicleOwnership","Get","Vehicle","Year","InsCost","","USD","",FALSE,"Year::Vehicle::InsCost"
21,"VEHouseholdVehicles","AdjustVehicleOwnership","Set","Vehicle","Year","Age","","YR","Vehicle age in years",FALSE,"Year::Vehicle::Age"
21,"VEHouseholdVehicles","AdjustVehicleOwnership","Set","Vehicle","Year","VehicleAccess","","category","Identifier whether vehicle is owned by household (Own), if vehicle is low level car service (LowCarSvc), or if vehicle is high level car service (HighCarSvc)",FALSE,"Year::Vehicle::VehicleAccess"
21,"VEHouseholdVehicles","AdjustVehicleOwnership","Set","Vehicle","Year","OwnCost","","USD","Annual cost of vehicle ownership including depreciation, financing, insurance, taxes, and residential parking in dollars",FALSE,"Year::Vehicle::OwnCost"
21,"VEHouseholdVehicles","AdjustVehicleOwnership","Set","Vehicle","Year","OwnCostPerMile","","USD","Annual cost of vehicle ownership per mile of vehicle travel (dollars per mile)",FALSE,"Year::Vehicle::OwnCostPerMile"
21,"VEHouseholdVehicles","AdjustVehicleOwnership","Set","Vehicle","Year","InsCost","","USD","Annual vehicle insurance cost in dollars",FALSE,"Year::Vehicle::InsCost"
21,"VEHouseholdVehicles","AdjustVehicleOwnership","Set","Vehicle","Year","SwitchToCarSvc","","binary","Identifies whether a vehicle was switched from owned to car service",FALSE,"Year::Vehicle::SwitchToCarSvc"
